MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
30.0,0.259,45.0,8248.0,0.5818,0.4211,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.2426,0.1335,3.0,3.0,1914.0,1950.0,0.1505,0.1048,0.0653,0.0556,0.1548,0.0,0.1736,0.2509,0.1369,0.1578,0.2666,0.178,0.1333,41.0,0.1584,0.0,823.0,864.0,0.2548,0.1963,0.3612,0.1438,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.0925,1972.9421838909616,0.1503,0.0,0.0,0.1064,0.1263,0.2652,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,0.1035,0.1726
60.0,0.259,90.0,10800.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0411,0.1133,0.1256,0.2426,0.1593,6.0,7.0,1974.0,1997.0,0.1505,0.1048,0.0653,0.0598,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,956.0,0.1414,182.0,384.0,1522.0,0.2548,0.1963,0.6388,0.2496,1548.0,1066.0,0.0,2614.0,0.0,0.0,2.0,1.0,4.0,1.0,0.178,9.0,0.1814,1.0,0.1928,0.1817,1974.0,0.2939,2.0,624.0,0.193,0.2296,0.4298,38.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,0.1035,0.1726
20.0,0.259,71.0,7064.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0297,0.1133,0.1256,0.2426,0.1335,5.0,6.0,1977.0,1977.0,0.1505,0.1048,0.0705,0.0599,0.2028,153.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1333,560.0,0.1584,0.0,420.0,980.0,0.2548,0.1963,0.6388,0.2496,980.0,0.0,0.0,980.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,6.0,0.1814,0.0,0.0,0.1201,1986.0,0.2067,2.0,484.0,0.193,0.2296,0.4298,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.1035,0.1726
160.0,0.2902,42.802506159783306,2117.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.049,0.1133,0.1256,0.2377,0.1593,6.0,5.0,2000.0,2000.0,0.1505,0.1048,0.0599,0.0534,0.2028,513.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.2099,420.0,0.1584,0.0,336.0,756.0,0.2548,0.2964,0.6388,0.2496,756.0,756.0,0.0,1512.0,0.0,0.0,2.0,1.0,2.0,1.0,0.2698,4.0,0.1814,1.0,0.1928,0.1201,2000.0,0.2067,2.0,440.0,0.193,0.2296,0.4298,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,0.1035,0.1726
60.0,0.259,80.0,10400.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0411,0.1133,0.1256,0.2426,0.1593,6.0,5.0,1972.0,1972.0,0.1505,0.1048,0.0856,0.0765,0.1548,288.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.131,247.0,0.1584,0.0,485.0,732.0,0.2548,0.2163,0.6388,0.2496,1012.0,778.0,0.0,1790.0,1.0,0.0,1.0,2.0,4.0,1.0,0.178,8.0,0.1426,1.0,0.1928,0.1817,1972.0,0.2939,2.0,484.0,0.193,0.2296,0.4298,148.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,0.1035,0.1726
20.0,0.259,87.0,10000.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1875,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,6.0,6.0,1962.0,1962.0,0.1921,0.1048,0.06,0.0529,0.2028,261.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,1116.0,1116.0,0.2548,0.1963,0.6388,0.2496,1116.0,0.0,0.0,1116.0,0.0,0.0,1.0,1.0,3.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.1817,1962.0,0.2067,2.0,440.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,0.1035,0.1726
20.0,0.259,79.23427389264315,12342.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,5.0,5.0,1960.0,1978.0,0.1921,0.1048,0.06,0.0529,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,978.0,978.0,0.2548,0.1963,0.6388,0.2496,1422.0,0.0,0.0,1422.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,6.0,0.1448,1.0,0.1928,0.1817,1960.0,0.2939,1.0,286.0,0.193,0.2296,0.4298,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.2331,0.227,600.0,8.0,2007.0,0.1035,0.1726
80.0,0.259,80.0,9600.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1264,6.0,6.0,1955.0,1972.0,0.1505,0.1048,0.043,0.0407,0.2028,164.0,0.1736,0.2509,0.155,0.1578,0.2666,0.222,0.1333,674.0,0.1409,132.0,350.0,1156.0,0.2548,0.2964,0.6388,0.2496,1520.0,0.0,0.0,1520.0,1.0,0.0,1.0,0.0,3.0,1.0,0.178,7.0,0.1814,2.0,0.2122,0.1438,1955.0,0.2939,1.0,364.0,0.193,0.2296,0.4298,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,0.1035,0.1726
60.0,0.259,70.0,11606.0,0.5818,0.0,0.2493,0.3053,0.5682,0.1826,0.3517,0.0317,0.1133,0.1256,0.2426,0.1593,5.0,5.0,1969.0,1969.0,0.1505,0.1048,0.0705,0.0599,0.2028,192.0,0.1736,0.2509,0.2331,0.2273,0.2666,0.222,0.131,650.0,0.1584,0.0,390.0,1040.0,0.2548,0.1963,0.6388,0.2496,1040.0,1040.0,0.0,2080.0,0.0,1.0,1.0,2.0,5.0,1.0,0.1343,9.0,0.1814,2.0,0.1928,0.1817,1969.0,0.2067,2.0,504.0,0.193,0.2296,0.4298,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,0.1035,0.1474
80.0,0.259,82.0,9020.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0317,0.0875,0.1256,0.2426,0.1264,6.0,5.0,1964.0,1964.0,0.1505,0.2275,0.0705,0.0529,0.2028,259.0,0.1736,0.2509,0.155,0.1578,0.2666,0.2769,0.2099,624.0,0.1414,336.0,288.0,1248.0,0.2548,0.1963,0.6388,0.2496,1350.0,0.0,0.0,1350.0,1.0,0.0,1.0,1.0,3.0,1.0,0.178,6.0,0.1814,0.0,0.0,0.1817,1964.0,0.2939,2.0,520.0,0.193,0.2296,0.4298,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971,0.0,0.0,6.0,2008.0,0.1035,0.1726
70.0,0.1713,50.0,9000.0,0.5818,0.4211,0.1993,0.2376,0.5682,0.1875,0.3097,0.0279,0.0829,0.1256,0.2426,0.1593,5.0,6.0,1880.0,1991.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2509,0.1369,0.1297,0.1769,0.178,0.1522,0.0,0.1584,0.0,636.0,636.0,0.2548,0.1963,0.6388,0.1632,1089.0,661.0,0.0,1750.0,0.0,0.0,1.0,0.0,3.0,1.0,0.4179,8.0,0.1814,0.0,0.0,0.1201,1937.0,0.2067,1.0,240.0,0.1272,0.1326,0.2652,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,6.0,2006.0,0.1035,0.1443
120.0,0.259,34.0,4590.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0688,0.1133,0.1256,0.1775,0.1335,8.0,5.0,2006.0,2006.0,0.1505,0.1048,0.0856,0.0765,0.2631,108.0,0.2786,0.2509,0.2331,0.2273,0.3102,0.2071,0.2099,24.0,0.1584,0.0,1530.0,1554.0,0.2548,0.2964,0.6388,0.2496,1554.0,0.0,0.0,1554.0,0.0,0.0,2.0,0.0,2.0,1.0,0.2698,6.0,0.1814,1.0,0.2122,0.1817,2006.0,0.2939,2.0,627.0,0.193,0.2296,0.4298,156.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,0.1035,0.1726
20.0,0.259,85.0,11900.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0411,0.1133,0.1256,0.2426,0.1335,7.0,5.0,1977.0,1977.0,0.1921,0.1048,0.0705,0.0599,0.2028,209.0,0.1736,0.2303,0.155,0.1578,0.2666,0.178,0.1441,822.0,0.1584,0.0,564.0,1386.0,0.2548,0.1963,0.6388,0.2496,1411.0,0.0,0.0,1411.0,0.0,0.0,2.0,0.0,3.0,1.0,0.178,6.0,0.1814,1.0,0.1928,0.1817,1977.0,0.3491,2.0,544.0,0.193,0.2296,0.4298,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,0.1035,0.1474
20.0,0.259,80.0,9250.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,5.0,7.0,1954.0,2005.0,0.1505,0.1048,0.06,0.0529,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1333,480.0,0.1409,468.0,108.0,1056.0,0.2548,0.1963,0.6388,0.2496,1056.0,0.0,0.0,1056.0,0.0,1.0,1.0,0.0,3.0,1.0,0.178,6.0,0.1814,0.0,0.0,0.1817,1954.0,0.2067,1.0,260.0,0.193,0.2296,0.4298,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.1035,0.1726
90.0,0.259,64.0,6979.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.1744,0.1025,6.0,5.0,1980.0,1980.0,0.1505,0.1048,0.0705,0.0599,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.2099,1056.0,0.1584,0.0,0.0,1056.0,0.2548,0.2163,0.6388,0.2496,1056.0,0.0,0.0,1056.0,2.0,0.0,0.0,0.0,0.0,2.0,0.178,4.0,0.1814,0.0,0.0,0.1201,1980.0,0.2067,2.0,576.0,0.193,0.2296,0.4298,264.0,56.0,0.0,0.0,0.0,0.0,0.0,0.2971,0.227,600.0,6.0,2010.0,0.1035,0.1726
190.0,0.1784,60.0,10896.0,0.5818,0.5789,0.1993,0.1887,0.5682,0.1826,0.3097,0.031,0.0875,0.1256,0.1678,0.1669,6.0,7.0,1914.0,1995.0,0.1921,0.1048,0.0856,0.0765,0.1548,0.0,0.1058,0.2509,0.155,0.1578,0.1769,0.178,0.1354,256.0,0.1584,0.0,1184.0,1440.0,0.2548,0.2964,0.6388,0.1632,1440.0,1440.0,515.0,3395.0,0.0,0.0,2.0,0.0,8.0,2.0,0.1343,14.0,0.1814,0.0,0.0,0.0925,1982.2402642607763,0.1503,0.0,0.0,0.1064,0.1263,0.2652,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,0.1035,0.1443
30.0,0.1713,51.0,6120.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0271,0.1133,0.1256,0.2426,0.1335,2.0,3.0,1936.0,1950.0,0.1505,0.1048,0.043,0.0407,0.1548,0.0,0.1058,0.1399,0.1369,0.1578,0.1769,0.178,0.1522,0.0,0.1584,0.0,264.0,264.0,0.1054,0.1709,0.3612,0.1632,800.0,0.0,0.0,800.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1343,4.0,0.1522,1.0,0.1216,0.0925,1967.7528183850463,0.1503,0.0,0.0,0.1064,0.1263,0.2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,0.0858,0.1726
190.0,0.1713,50.0,6000.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.1678,0.1086,5.0,4.0,1954.0,1954.0,0.1505,0.1048,0.06,0.0529,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,811.0,811.0,0.2548,0.1963,0.6388,0.1632,811.0,576.0,0.0,1387.0,0.0,0.0,2.0,0.0,3.0,2.0,0.2698,7.0,0.1814,0.0,0.0,0.2281,1954.0,0.2067,1.0,256.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,0.1035,0.1726
30.0,0.259,67.0,8777.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.0875,0.1256,0.2426,0.1335,5.0,7.0,1910.0,1950.0,0.1505,0.1048,0.0599,0.0529,0.1548,0.0,0.1736,0.2509,0.155,0.1297,0.2666,0.178,0.1522,0.0,0.1584,0.0,796.0,796.0,0.2548,0.2163,0.6388,0.1632,796.0,0.0,0.0,796.0,0.0,0.0,1.0,0.0,2.0,1.0,0.178,4.0,0.1814,0.0,0.0,0.0925,1972.7079454233483,0.1503,0.0,0.0,0.1064,0.1263,0.305,328.0,0.0,164.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,5.0,2008.0,0.1035,0.1726
120.0,0.259,53.0,3982.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0424,0.1133,0.1256,0.2377,0.1335,8.0,5.0,2006.0,2006.0,0.1921,0.1048,0.0856,0.0765,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.3102,0.222,0.2099,1154.0,0.1584,0.0,366.0,1520.0,0.2548,0.2964,0.6388,0.2496,1567.0,0.0,0.0,1567.0,1.0,0.0,2.0,0.0,1.0,1.0,0.4179,7.0,0.1814,1.0,0.2122,0.1817,2006.0,0.3491,3.0,648.0,0.193,0.2296,0.4298,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,0.1641,0.2682
120.0,0.259,62.0,12677.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0688,0.1133,0.1256,0.2377,0.1335,8.0,5.0,2003.0,2004.0,0.1921,0.1048,0.0599,0.0534,0.2028,472.0,0.4419,0.2509,0.2331,0.3667,0.2666,0.2769,0.2099,1218.0,0.1584,0.0,300.0,1518.0,0.2548,0.2964,0.6388,0.2496,1518.0,0.0,0.0,1518.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4179,6.0,0.1814,1.0,0.2122,0.1817,2003.0,0.2939,2.0,588.0,0.193,0.2296,0.4298,185.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,0.1035,0.1726
60.0,0.2902,63.09090272940044,7050.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.049,0.1133,0.1256,0.2426,0.1593,7.0,5.0,2001.0,2001.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.2099,738.0,0.1584,0.0,319.0,1057.0,0.2548,0.2964,0.6388,0.2496,1057.0,872.0,0.0,1929.0,1.0,0.0,2.0,1.0,3.0,1.0,0.2698,7.0,0.1814,1.0,0.1928,0.1817,2001.0,0.3491,2.0,650.0,0.193,0.2296,0.4298,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,0.1035,0.1726
80.0,0.259,75.0,13860.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1264,8.0,7.0,1972.0,1995.0,0.1505,0.1048,0.0705,0.0529,0.1548,0.0,0.2786,0.2509,0.155,0.2273,0.2666,0.2769,0.2099,1410.0,0.1584,0.0,542.0,1952.0,0.2548,0.2163,0.6388,0.2496,2000.0,704.0,0.0,2704.0,1.0,0.0,2.0,1.0,4.0,1.0,0.4179,9.0,0.1814,3.0,0.1928,0.1817,1972.0,0.3491,2.0,538.0,0.193,0.2296,0.4298,269.0,111.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,7.0,2009.0,0.1035,0.1726
60.0,0.259,80.0,10793.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0411,0.1132,0.1256,0.2426,0.1593,5.0,5.0,1969.0,1969.0,0.1585,0.1048,0.0604,0.0598,0.2028,263.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.131,493.0,0.1296,287.0,0.0,780.0,0.2548,0.2964,0.6388,0.2496,780.0,840.0,0.0,1620.0,0.0,0.0,2.0,1.0,4.0,1.0,0.178,7.0,0.1448,0.0,0.0,0.1817,1969.0,0.3491,2.0,462.0,0.193,0.2296,0.4298,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2331,0.0,0.0,4.0,2007.0,0.1035,0.1726
20.0,0.2902,85.0,9187.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.049,0.1133,0.1256,0.2426,0.1335,9.0,5.0,2009.0,2009.0,0.1505,0.1048,0.0928,0.082,0.2631,162.0,0.4419,0.2509,0.2331,0.3667,0.2666,0.2071,0.2099,1121.0,0.1584,0.0,645.0,1766.0,0.2548,0.2964,0.6388,0.2496,1766.0,0.0,0.0,1766.0,1.0,0.0,2.0,1.0,2.0,1.0,0.4179,7.0,0.1814,1.0,0.2122,0.1817,2009.0,0.3491,3.0,478.0,0.193,0.2296,0.4298,195.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,0.1641,0.2682
20.0,0.259,74.10352939080914,10530.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1875,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,6.0,5.0,1971.0,1971.0,0.1921,0.1048,0.0705,0.0599,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,282.0,0.1409,35.0,664.0,981.0,0.2548,0.1963,0.6388,0.2496,981.0,0.0,0.0,981.0,1.0,0.0,1.0,1.0,3.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.1201,1979.0,0.2067,2.0,576.0,0.193,0.2296,0.4298,0.0,312.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,0.1035,0.1726
20.0,0.259,60.0,7200.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,5.0,5.0,1950.0,1950.0,0.1921,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.155,0.1185,0.1534,0.116,0.0942,0.0,0.0946,0.0,0.0,0.0,0.2548,0.2163,0.6388,0.2496,1048.0,0.0,0.0,1048.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,7.0,0.1448,0.0,0.0,0.1201,1950.0,0.2067,2.0,420.0,0.193,0.2296,0.4298,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,0.1035,0.1726
20.0,0.259,85.0,10452.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.2426,0.1335,6.0,5.0,1953.0,1953.0,0.1921,0.1048,0.06,0.0529,0.2631,216.0,0.1736,0.2509,0.155,0.1578,0.2666,0.2071,0.131,500.0,0.1584,0.0,594.0,1094.0,0.2548,0.2964,0.6388,0.2496,1094.0,0.0,0.0,1094.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,5.0,0.1814,2.0,0.2122,0.1817,1953.0,0.2939,2.0,495.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,0.1035,0.1726
60.0,0.259,70.0,7700.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1321,0.1256,0.2426,0.1593,6.0,5.0,1966.0,1966.0,0.1505,0.1048,0.0599,0.0534,0.2028,351.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,756.0,756.0,0.2548,0.1963,0.6388,0.2496,1051.0,788.0,0.0,1839.0,0.0,0.0,1.0,1.0,4.0,1.0,0.178,7.0,0.1814,1.0,0.1928,0.1817,1966.0,0.2067,2.0,442.0,0.193,0.2296,0.4298,0.0,124.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,0.1035,0.1726
180.0,0.1713,21.0,1936.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0214,0.1133,0.1256,0.1775,0.1025,4.0,6.0,1970.0,1970.0,0.1505,0.1048,0.0928,0.082,0.1548,0.0,0.1736,0.2509,0.155,0.2273,0.2666,0.222,0.1333,131.0,0.1552,499.0,0.0,630.0,0.2548,0.2163,0.6388,0.2496,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,0.178,3.0,0.1814,0.0,0.0,0.0925,1976.564215486153,0.1503,0.0,0.0,0.1064,0.1263,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,12.0,2007.0,0.1035,0.1726
60.0,0.2902,65.0,8125.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.049,0.1133,0.1256,0.2426,0.1593,7.0,6.0,2007.0,2007.0,0.1505,0.1048,0.0928,0.082,0.2343,48.267825287639056,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,813.0,813.0,0.2548,0.2964,0.6388,0.2496,822.0,843.0,0.0,1665.0,0.0,0.0,2.0,1.0,3.0,1.0,0.2698,7.0,0.1814,0.0,0.0,0.1817,2007.0,0.2939,2.0,562.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,0.1035,0.1726
70.0,0.259,60.0,9084.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.0829,0.1256,0.2426,0.1593,4.0,5.0,1940.0,1950.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.2071,0.1522,0.0,0.1584,0.0,755.0,755.0,0.2548,0.1963,0.6388,0.2496,755.0,755.0,0.0,1510.0,1.0,0.0,1.0,0.0,4.0,1.0,0.178,7.0,0.1814,1.0,0.2122,0.1201,1940.0,0.2067,1.0,296.0,0.1272,0.1326,0.305,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,10.0,2009.0,0.1035,0.1726
60.0,0.259,70.0,8750.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.043,0.1133,0.1256,0.2426,0.1593,7.0,5.0,1996.0,1996.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,880.0,880.0,0.2548,0.2964,0.6388,0.2496,909.0,807.0,0.0,1716.0,0.0,0.0,2.0,1.0,2.0,1.0,0.2698,7.0,0.1814,1.0,0.1928,0.1817,1996.0,0.2939,2.0,512.0,0.193,0.2296,0.4298,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.1035,0.1726
50.0,0.1713,60.0,10320.0,0.5818,0.4211,0.1993,0.2376,0.5682,0.1826,0.3097,0.0218,0.1133,0.1256,0.2426,0.1086,6.0,7.0,1906.0,1995.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,756.0,756.0,0.2548,0.2964,0.6388,0.2496,756.0,713.0,0.0,1469.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,7.0,0.1814,0.0,0.0,0.1201,1906.0,0.2067,1.0,216.0,0.193,0.2296,0.4298,57.0,0.0,239.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,6.0,2008.0,0.1035,0.1726
20.0,0.259,91.0,10437.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0729,0.1133,0.1256,0.2426,0.1335,8.0,6.0,1995.0,1995.0,0.1921,0.1048,0.0599,0.0534,0.2028,660.0,0.2786,0.2303,0.2331,0.2273,0.2666,0.2769,0.2099,1696.0,0.1584,0.0,413.0,2109.0,0.2548,0.2964,0.6388,0.2496,2113.0,0.0,0.0,2113.0,1.0,0.0,2.0,1.0,2.0,1.0,0.2698,7.0,0.1814,1.0,0.1928,0.1817,1995.0,0.3491,3.0,839.0,0.193,0.2296,0.4298,236.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,0.1035,0.1726
160.0,0.1713,21.0,1680.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0227,0.1133,0.1256,0.1775,0.1593,6.0,5.0,1971.0,1971.0,0.1505,0.1048,0.0653,0.0899,0.2028,381.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,525.0,525.0,0.2548,0.1963,0.6388,0.2496,525.0,567.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,0.178,6.0,0.1814,0.0,0.0,0.1201,1971.0,0.2067,1.0,264.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,0.1035,0.1474
20.0,0.259,72.0,10007.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,5.0,7.0,1959.0,2006.0,0.1505,0.1048,0.0653,0.0598,0.2028,54.0,0.2786,0.2509,0.155,0.1578,0.2666,0.178,0.1441,806.0,0.1584,0.0,247.0,1053.0,0.2548,0.2964,0.6388,0.2496,1053.0,0.0,0.0,1053.0,1.0,0.0,1.0,1.0,3.0,1.0,0.2698,5.0,0.1814,0.0,0.0,0.1817,1959.0,0.2939,1.0,312.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,8.0,2008.0,0.1035,0.1726
